#time    cd4 cd4i cd8    growth_f inflammatory_f virus_f
4146.900000    497.000000 1272.000000 4.000000    49411145.705694 5304477.274974 2203.586302
4147.900000    497.000000 1272.000000 4.000000    49411145.705694 5304210.530381 2095.853255
4148.900000    496.000000 1274.000000 4.000000    49411145.705694 5305656.207717 2481.011640
4149.900000    496.000000 1274.000000 4.000000    49411145.705694 5306489.227653 2359.715304
4150.900000    496.000000 1274.000000 4.000000    49411145.705694 5308344.846678 2244.349131
4151.900000    496.000000 1275.000000 4.000000    49411145.705694 5309745.641935 2617.383518
4152.900000    496.000000 1274.000000 4.000000    49411145.705694 5310492.402558 2489.419979
4153.900000    495.000000 1276.000000 4.000000    49411145.705694 5312037.890939 2855.336938
4154.900000    494.000000 1277.000000 4.000000    49411145.705694 5313764.197997 2715.739888
4155.900000    495.000000 1276.000000 4.000000    49411145.705694 5315336.096784 2582.967719
4156.900000    495.000000 1276.000000 4.000000    49411145.705694 5316501.109944 2456.686764
4157.900000    494.000000 1277.000000 4.000000    49411145.705694 5317320.353913 2336.579669
4158.900000    493.000000 1273.000000 4.000000    49411145.705694 5317493.429357 2222.344594
4159.900000    493.000000 1273.000000 4.000000    49411145.705694 5316655.798132 2113.694456
4160.900000    491.000000 1273.000000 4.000000    49411145.705694 5316894.792262 2010.356210
4161.900000    491.000000 1273.000000 4.000000    49411145.705694 5316545.036851 1912.070157
4162.900000    491.000000 1273.000000 4.000000    49411145.705694 5316369.717599 1818.589297
4163.900000    491.000000 1273.000000 4.000000    49411145.705694 5314449.797451 1729.678703
4164.900000    491.000000 1272.000000 4.000000    49411145.705694 5314651.434472 1645.114937
4165.900000    491.000000 1272.000000 4.000000    49411145.705694 5314157.793142 1564.685482
4166.900000    491.000000 1272.000000 4.000000    49411145.705694 5312898.999130 1488.188213
4167.900000    488.000000 1276.000000 4.000000    49411145.705694 5312296.489747 1912.930886
4168.900000    488.000000 1276.000000 4.000000    49411145.705694 5314259.831407 1819.407944
4169.900000    485.000000 1280.000000 4.000000    49411145.705694 5315426.457419 2227.957327
4170.900000    485.000000 1280.000000 4.000000    49411145.705694 5318097.540630 2119.032784
4171.900000    484.000000 1281.000000 4.000000    49411145.705694 5320773.694034 2015.433548
4172.900000    484.000000 1278.000000 4.000000    49411145.705694 5322576.060519 1916.899265
4173.900000    485.000000 1277.000000 4.000000    49411145.705694 5323422.177954 1823.182310
4174.900000    483.000000 1280.000000 4.000000    49411145.705694 5324637.924824 2214.393686
4175.900000    482.000000 1280.000000 4.000000    49411145.705694 5327427.050622 2106.132268
4176.900000    482.000000 1280.000000 4.000000    49411145.705694 5328674.677055 2003.163736
4177.900000    480.000000 1283.000000 4.000000    49411145.705694 5330290.607131 2390.415577
4178.900000    479.000000 1284.000000 4.000000    49411145.705694 5333195.058438 2273.548471
4179.900000    479.000000 1284.000000 4.000000    49411145.705694 5334086.383931 2162.394983
4180.900000    478.000000 1285.000000 4.000000    49411145.705694 5336913.295589 2056.675775
4181.900000    478.000000 1285.000000 4.000000    49411145.705694 5339506.322925 1956.125164
4182.900000    479.000000 1285.000000 4.000000    49411145.705694 5342462.272340 1860.490460
4183.900000    479.000000 1285.000000 4.000000    49411145.705694 5342784.900394 2257.155701
4184.900000    477.000000 1287.000000 4.000000    49411145.705694 5345386.294036 2146.803653
4185.900000    477.000000 1287.000000 4.000000    49411145.705694 5347330.703417 2041.846703
4186.900000    477.000000 1287.000000 4.000000    49411145.705694 5349485.668842 1942.021084
4187.900000    474.000000 1289.000000 4.000000    49411145.705694 5352057.658082 2327.422448
4188.900000    474.000000 1289.000000 4.000000    49411145.705694 5353689.612223 2213.635068
4189.900000    474.000000 1289.000000 4.000000    49411145.705694 5355363.362653 2105.410739
4190.900000    473.000000 1290.000000 4.000000    49411145.705694 5358819.462551 2002.477482
4191.900000    473.000000 1290.000000 4.000000    49411145.705694 5360359.942537 1904.576619
4192.900000    473.000000 1290.000000 4.000000    49411145.705694 5362208.960455 1811.462117
4193.900000    474.000000 1290.000000 4.000000    49411145.705694 5363928.546697 1722.899970
4194.900000    474.000000 1290.000000 4.000000    49411145.705694 5365910.949884 1638.667616
4195.900000    474.000000 1290.000000 4.000000    49411145.705694 5366339.513336 1558.553370
4196.900000    473.000000 1290.000000 4.000000    49411145.705694 5367791.706844 1482.355899
4197.900000    473.000000 1291.000000 4.000000    49411145.705694 5369856.752794 1890.230234
4198.900000    473.000000 1291.000000 4.000000    49411145.705694 5372071.425961 1797.817125
4199.900000    473.000000 1291.000000 4.000000    49411145.705694 5372757.644531 1709.922080
4200.900000    473.000000 1290.000000 4.000000    49411145.705694 5373492.472182 1626.324212
4201.900000    471.000000 1292.000000 4.000000    49411145.705694 5373286.950228 1546.813434
4202.900000    471.000000 1292.000000 4.000000    49411145.705694 5374468.441185 1471.189927
4203.900000    471.000000 1292.000000 4.000000    49411145.705694 5375137.152097 1399.263643
4204.900000    471.000000 1292.000000 4.000000    49411145.705694 5375969.477002 1330.853826
4205.900000    471.000000 1292.000000 4.000000    49411145.705694 5375935.280155 1265.788556
4206.900000    471.000000 1292.000000 4.000000    49411145.705694 5376183.002467 1203.904319
4207.900000    471.000000 1292.000000 4.000000    49411145.705694 5377804.955903 1145.045594
4208.900000    471.000000 1292.000000 4.000000    49411145.705694 5378616.570287 1574.250719
4209.900000    471.000000 1290.000000 4.000000    49411145.705694 5378955.196071 1497.285807
4210.900000    472.000000 1286.000000 4.000000    49411145.705694 5377953.190523 1424.083699
4211.900000    472.000000 1286.000000 4.000000    49411145.705694 5377489.395964 1849.472933
4212.900000    471.000000 1287.000000 4.000000    49411145.705694 5376467.645078 1759.052442
4213.900000    471.000000 1287.000000 4.000000    49411145.705694 5375377.917792 1673.052598
4214.900000    467.000000 1290.000000 4.000000    49411145.705694 5376215.467259 2074.017598
4215.900000    465.000000 1290.000000 4.000000    49411145.705694 5376086.726892 1972.619148
4216.900000    465.000000 1291.000000 4.000000    49411145.705694 5375755.966829 2363.802432
4217.900000    465.000000 1291.000000 4.000000    49411145.705694 5376214.728230 2248.236440
4218.900000    464.000000 1292.000000 4.000000    49411145.705694 5376978.185768 2138.320453
4219.900000    463.000000 1293.000000 4.000000    49411145.705694 5379099.518356 2033.778245
4220.900000    463.000000 1293.000000 4.000000    49411145.705694 5380363.146546 1934.347092
4221.900000    463.000000 1293.000000 4.000000    49411145.705694 5381348.078262 1839.777115
4222.900000    463.000000 1294.000000 4.000000    49411145.705694 5382711.061691 2237.455029
4223.900000    463.000000 1291.000000 4.000000    49411145.705694 5383931.107858 2128.066144
4224.900000    462.000000 1293.000000 4.000000    49411145.705694 5382954.972231 2511.649645
4225.900000    462.000000 1292.000000 4.000000    49411145.705694 5382695.558935 2388.855421
4226.900000    462.000000 1292.000000 4.000000    49411145.705694 5382996.845452 2272.064591
4227.900000    462.000000 1291.000000 4.000000    49411145.705694 5383000.308379 2160.983650
4228.900000    461.000000 1293.000000 4.000000    49411145.705694 5383274.443037 2540.519696
4229.900000    461.000000 1293.000000 4.000000    49411145.705694 5384108.652714 2416.314019
4230.900000    461.000000 1293.000000 4.000000    49411145.705694 5384468.268761 2298.180742
4231.900000    459.000000 1296.000000 4.000000    49411145.705694 5385887.986335 2671.009240
4232.900000    459.000000 1296.000000 4.000000    49411145.705694 5387635.136568 2540.423947
4233.900000    459.000000 1295.000000 4.000000    49411145.705694 5389158.600942 2416.222952
4234.900000    459.000000 1295.000000 4.000000    49411145.705694 5389302.339911 2298.094127
4235.900000    459.000000 1295.000000 4.000000    49411145.705694 5389661.302415 2185.740605
4236.900000    459.000000 1295.000000 4.000000    49411145.705694 5390642.018512 2078.880032
4237.900000    459.000000 1289.000000 4.000000    49411145.705694 5390427.460845 1977.243858
4238.900000    458.000000 1288.000000 4.000000    49411145.705694 5389097.815971 1880.576664
4239.900000    458.000000 1286.000000 4.000000    49411145.705694 5386165.162624 1788.635516
4240.900000    455.000000 1291.000000 4.000000    49411145.705694 5384134.557826 2681.351173
4241.900000    454.000000 1292.000000 4.000000    49411145.705694 5384814.680375 2550.260264
4242.900000    454.000000 1291.000000 4.000000    49411145.705694 5385198.662120 2425.578373
4243.900000    454.000000 1291.000000 4.000000    49411145.705694 5384754.392221 2306.992162
4244.900000    454.000000 1291.000000 4.000000    49411145.705694 5384281.113601 2194.203617
4245.900000    454.000000 1291.000000 4.000000    49411145.705694 5383721.157781 2086.929288
4246.900000    454.000000 1292.000000 4.000000    49411145.705694 5384530.635669 2470.085842
4247.900000    454.000000 1292.000000 4.000000    49411145.705694 5383851.844211 2349.323668
4248.900000    453.000000 1293.000000 4.000000    49411145.705694 5383764.054810 2234.465540
4249.900000    453.000000 1293.000000 4.000000    49411145.705694 5384752.972847 2125.222811
4250.900000    453.000000 1293.000000 4.000000    49411145.705694 5384674.525414 2021.320945
4251.900000    452.000000 1294.000000 4.000000    49411145.705694 5384681.185966 1922.498828
4252.900000    452.000000 1294.000000 4.000000    49411145.705694 5385468.786591 1828.508111
4253.900000    452.000000 1294.000000 4.000000    49411145.705694 5386315.831036 1739.112588
4254.900000    452.000000 1293.000000 4.000000    49411145.705694 5386551.650770 1654.087601
4255.900000    452.000000 1293.000000 4.000000    49411145.705694 5385255.552911 1573.219474
4256.900000    452.000000 1294.000000 4.000000    49411145.705694 5386823.980247 1993.804979
4257.900000    452.000000 1294.000000 4.000000    49411145.705694 5386974.041859 1896.328113
4258.900000    452.000000 1294.000000 4.000000    49411145.705694 5387305.341355 1803.616879
4259.900000    452.000000 1294.000000 4.000000    49411145.705694 5388269.240809 1715.438285
4260.900000    452.000000 1294.000000 4.000000    49411145.705694 5390067.198772 1631.570731
4261.900000    452.000000 1294.000000 4.000000    49411145.705694 5391262.517703 1551.803451
4262.900000    452.000000 1294.000000 4.000000    49411145.705694 5391267.157455 1475.935983
4263.900000    452.000000 1293.000000 4.000000    49411145.705694 5389958.226993 1403.777665
4264.900000    452.000000 1293.000000 4.000000    49411145.705694 5389278.835542 1335.147158
4265.900000    452.000000 1293.000000 4.000000    49411145.705694 5389654.142180 1269.871988
4266.900000    452.000000 1292.000000 4.000000    49411145.705694 5389264.093035 1207.788112
4267.900000    452.000000 1292.000000 4.000000    49411145.705694 5388278.914190 1148.739509
4268.900000    452.000000 1292.000000 4.000000    49411145.705694 5388518.844204 1092.577784
4269.900000    452.000000 1292.000000 4.000000    49411145.705694 5387434.187242 1039.161799
4270.900000    452.000000 1293.000000 4.000000    49411145.705694 5386843.226296 1488.357314
4271.900000    452.000000 1293.000000 4.000000    49411145.705694 5388042.155981 1415.591719
4272.900000    451.000000 1294.000000 4.000000    49411145.705694 5387564.415894 1346.383625
4273.900000    450.000000 1296.000000 4.000000    49411145.705694 5387709.996466 1780.559105
4274.900000    448.000000 1298.000000 4.000000    49411145.705694 5389981.984195 1693.507803
4275.900000    447.000000 1299.000000 4.000000    49411145.705694 5392616.729501 1610.712427
4276.900000    446.000000 1300.000000 4.000000    49411145.705694 5394033.936125 1531.964907
4277.900000    446.000000 1300.000000 4.000000    49411145.705694 5396402.337171 1457.067342
4278.900000    446.000000 1300.000000 4.000000    49411145.705694 5398753.357462 1385.831510
4279.900000    446.000000 1300.000000 4.000000    49411145.705694 5399867.922787 1318.078388
4280.900000    446.000000 1300.000000 4.000000    49411145.705694 5400728.385054 1253.637708
4281.900000    446.000000 1300.000000 4.000000    49411145.705694 5402578.481304 1192.347524
4282.900000    445.000000 1301.000000 4.000000    49411145.705694 5405296.563520 1134.053809
4283.900000    445.000000 1301.000000 4.000000    49411145.705694 5406446.840354 1078.610066
4284.900000    444.000000 1303.000000 4.000000    49411145.705694 5408249.463650 1506.223483
4285.900000    444.000000 1303.000000 4.000000    49411145.705694 5410822.389991 1432.584413
4286.900000    444.000000 1303.000000 4.000000    49411145.705694 5412247.390446 1362.545548
4287.900000    444.000000 1303.000000 4.000000    49411145.705694 5413071.759133 1295.930874
4288.900000    444.000000 1303.000000 4.000000    49411145.705694 5414190.209464 1232.572983
4289.900000    444.000000 1303.000000 4.000000    49411145.705694 5415700.897744 1172.312650
4290.900000    444.000000 1300.000000 4.000000    49411145.705694 5416271.602436 1614.998438
4291.900000    444.000000 1301.000000 4.000000    49411145.705694 5416057.139419 2536.041375
4292.900000    445.000000 1302.000000 4.000000    49411145.705694 5415632.070837 2909.554643
4293.900000    445.000000 1302.000000 4.000000    49411145.705694 5415399.340851 2767.306896
4294.900000    445.000000 1302.000000 4.000000    49411145.705694 5416457.225860 3124.551060
4295.900000    444.000000 1303.000000 4.000000    49411145.705694 5417327.136679 2971.792167
4296.900000    444.000000 1303.000000 4.000000    49411145.705694 5418699.148245 2826.501635
4297.900000    444.000000 1303.000000 4.000000    49411145.705694 5419504.120670 2688.314339
